,__name__,container,core,dram,endpoint,exported_instance,instance,job,namespace,pkg_id,pod,service,uncore,timestamp,node_package_energy_millijoule
76,node_package_energy_millijoule,kepler-exporter,0,18193943,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164457,155362010
77,node_package_energy_millijoule,kepler-exporter,0,18275092,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164460,155657177
78,node_package_energy_millijoule,kepler-exporter,0,18356318,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164463,155950682
79,node_package_energy_millijoule,kepler-exporter,0,18423829,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164466,156113680
80,node_package_energy_millijoule,kepler-exporter,0,1847718,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165168,164311589
81,node_package_energy_millijoule,kepler-exporter,0,18492169,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164469,156258922
82,node_package_energy_millijoule,kepler-exporter,0,18559990,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164472,156403572
83,node_package_energy_millijoule,kepler-exporter,0,18638083,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164475,156705749
84,node_package_energy_millijoule,kepler-exporter,0,18719768,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164478,157053748
85,node_package_energy_millijoule,kepler-exporter,0,18801871,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164481,157398677
86,node_package_energy_millijoule,kepler-exporter,0,18885110,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164484,157738114
87,node_package_energy_millijoule,kepler-exporter,0,18968372,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164487,158073973
88,node_package_energy_millijoule,kepler-exporter,0,19051402,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164490,158409397
89,node_package_energy_millijoule,kepler-exporter,0,19134490,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164493,158746180
90,node_package_energy_millijoule,kepler-exporter,0,1917612,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165171,164460500
91,node_package_energy_millijoule,kepler-exporter,0,19214656,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164496,159051041
92,node_package_energy_millijoule,kepler-exporter,0,19272064,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164499,159182604
93,node_package_energy_millijoule,kepler-exporter,0,19346906,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164502,159338442
94,node_package_energy_millijoule,kepler-exporter,0,19422162,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164505,159492971
95,node_package_energy_millijoule,kepler-exporter,0,19500624,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164508,159655687
96,node_package_energy_millijoule,kepler-exporter,0,19578923,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164511,159822162
97,node_package_energy_millijoule,kepler-exporter,0,19657395,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164514,159988055
98,node_package_energy_millijoule,kepler-exporter,0,19735864,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164517,160152692
99,node_package_energy_millijoule,kepler-exporter,0,19814434,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164520,160320886
100,node_package_energy_millijoule,kepler-exporter,0,19894057,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164523,160485396
101,node_package_energy_millijoule,kepler-exporter,0,1995083,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165174,164626807
102,node_package_energy_millijoule,kepler-exporter,0,19970023,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164526,160643340
103,node_package_energy_millijoule,kepler-exporter,0,20048577,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164529,160832750
104,node_package_energy_millijoule,kepler-exporter,0,20127443,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164532,161033697
105,node_package_energy_millijoule,kepler-exporter,0,20206477,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164535,161224787
106,node_package_energy_millijoule,kepler-exporter,0,20285194,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164538,161422342
107,node_package_energy_millijoule,kepler-exporter,0,20364537,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164541,161609397
108,node_package_energy_millijoule,kepler-exporter,0,20429931,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164544,161749107
109,node_package_energy_millijoule,kepler-exporter,0,20499041,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164547,161895844
110,node_package_energy_millijoule,kepler-exporter,0,20564131,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164550,162037283
111,node_package_energy_millijoule,kepler-exporter,0,20639815,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164553,162220347
112,node_package_energy_millijoule,kepler-exporter,0,20718246,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164556,162414666
113,node_package_energy_millijoule,kepler-exporter,0,2072670,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165177,164794174
114,node_package_energy_millijoule,kepler-exporter,0,20797045,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164559,162605299
115,node_package_energy_millijoule,kepler-exporter,0,20876216,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164562,162795156
116,node_package_energy_millijoule,kepler-exporter,0,20955199,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164565,162992213
117,node_package_energy_millijoule,kepler-exporter,0,21034402,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164568,163192956
118,node_package_energy_millijoule,kepler-exporter,0,21105337,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164571,163343910
119,node_package_energy_millijoule,kepler-exporter,0,21175457,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164574,163489701
120,node_package_energy_millijoule,kepler-exporter,0,21244764,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164577,163636930
121,node_package_energy_millijoule,kepler-exporter,0,21322650,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164580,163879935
122,node_package_energy_millijoule,kepler-exporter,0,21401489,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164583,164137637
123,node_package_energy_millijoule,kepler-exporter,0,21481045,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164586,164378089
124,node_package_energy_millijoule,kepler-exporter,0,2150389,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165180,164986538
125,node_package_energy_millijoule,kepler-exporter,0,21560286,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164589,164602397
126,node_package_energy_millijoule,kepler-exporter,0,21639445,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164592,164827942
127,node_package_energy_millijoule,kepler-exporter,0,21719107,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164595,165054088
128,node_package_energy_millijoule,kepler-exporter,0,21795428,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164598,165258488
129,node_package_energy_millijoule,kepler-exporter,0,21854331,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164601,165384354
130,node_package_energy_millijoule,kepler-exporter,0,21921563,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164604,165525755
131,node_package_energy_millijoule,kepler-exporter,0,21993716,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164607,165757000
132,node_package_energy_millijoule,kepler-exporter,0,22073282,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164610,166042425
133,node_package_energy_millijoule,kepler-exporter,0,22154000,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164613,166316125
