,__name__,command,container,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,timestamp,pod_total_dynamic_energy_millijoule
7944,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-833576178-cbjt5,default,kepler-exporter,1666165066,0
7945,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,1666164805,0
7946,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,1666164835,0
7947,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,1666164856,0
7948,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,1666164880,0
7949,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,1666164883,0
7950,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,1666165036,66
7951,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,1666165261,74
7952,pod_total_dynamic_energy_millijoule,runc,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,tpcc-cpeh-134131610-h7trp,default,kepler-exporter,1666164301,0
7953,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1209626772-94bdt,default,kepler-exporter,1666164274,0
7954,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1671724790-hj7ld,default,kepler-exporter,1666165315,0
7955,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-2109641917-lcb55,default,kepler-exporter,1666164676,0
7956,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-2565612908-mdjlq,default,kepler-exporter,1666165165,0
7957,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-2582390527-z9tzb,default,kepler-exporter,1666164937,0
7958,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-3202196842-n8qcx,default,kepler-exporter,1666165339,0
7959,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-418813497-xqmx7,default,kepler-exporter,1666164835,0
7960,pod_total_dynamic_energy_millijoule,runc:[1:CH,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-749688083-6x459,default,kepler-exporter,1666165264,0
7961,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1142516296-8zrkp,default,kepler-exporter,1666165222,0
7962,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1226404391-bgsng,default,kepler-exporter,1666164523,0
7963,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1243182010-9wxwt,default,kepler-exporter,1666164754,0
7964,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1259959629-m22hq,default,kepler-exporter,1666164988,0
7965,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-169154923-57sqr,default,kepler-exporter,1666164547,0
7966,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1705280028-nt787,default,kepler-exporter,1666164859,0
7967,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-1738835266-s8x66,default,kepler-exporter,1666164382,0
7968,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-2092864298-r2t6n,default,kepler-exporter,1666164439,0
7969,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-2615945765-gt57n,default,kepler-exporter,1666164469,0
7970,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-3101531128-59gvz,default,kepler-exporter,1666164883,0
7971,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-3118308747-l9pj8,default,kepler-exporter,1666165117,0
7972,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-3151863985-lwlht,default,kepler-exporter,1666164652,0
7973,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-385258259-nz4q9,default,kepler-exporter,1666164355,0
7974,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-402035878-gsvmt,default,kepler-exporter,1666165066,0
7975,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4069106304-rnbgn,default,kepler-exporter,1666164970,0
7976,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4085883923-2pk6r,default,kepler-exporter,1666165198,0
7977,pod_total_dynamic_energy_millijoule,runc:[2:IN,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4102661542-jbjkg,default,kepler-exporter,1666164502,0
7978,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164268,0
7979,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164271,0
7980,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164274,0
7981,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164277,0
7982,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164280,0
7983,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164283,0
7984,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164286,0
7985,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164289,0
7986,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164292,0
7987,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164295,0
7988,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164298,0
7989,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164301,0
7990,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164304,0
7991,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164307,0
7992,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164310,0
7993,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164313,0
7994,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164316,0
7995,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164319,0
7996,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164322,0
7997,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164325,0
7998,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164328,0
7999,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164331,0
8000,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164334,0
8001,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164337,0
8002,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164340,0
8003,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164343,0
8004,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164346,0
8005,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164349,0
8006,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164352,0
8007,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164355,0
8008,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164358,0
8009,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164361,0
8010,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164364,0
8011,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164367,0
8012,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164370,0
8013,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164373,0
8014,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164376,0
8015,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164379,0
8016,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164382,0
8017,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164385,0
8018,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164388,0
8019,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164391,0
8020,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164394,0
8021,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164397,0
8022,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164400,0
8023,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164403,0
8024,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164406,0
8025,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164409,0
8026,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164412,0
8027,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164415,0
8028,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164418,0
8029,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164421,0
8030,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164424,0
8031,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164427,0
8032,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164430,0
8033,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164433,0
8034,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164436,0
8035,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164439,0
8036,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164442,0
8037,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164445,0
8038,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164448,0
8039,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164451,0
8040,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164454,0
8041,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164457,0
8042,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164460,0
8043,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164463,0
8044,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164466,0
8045,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164469,0
8046,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164472,0
8047,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164475,0
8048,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164478,0
8049,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164481,0
8050,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164484,0
8051,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164487,0
8052,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164490,0
8053,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164493,0
8054,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164496,0
8055,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164499,0
8056,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164502,0
8057,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164505,0
8058,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164508,0
8059,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164511,0
8060,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164514,0
8061,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164517,0
8062,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164520,0
8063,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164523,0
8064,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164526,0
8065,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164529,0
8066,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164532,0
8067,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164535,0
8068,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164538,0
8069,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164541,0
8070,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164544,0
8071,pod_total_dynamic_energy_millijoule,service-ca,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,service-ca-7bffb6f6bf-75xrr,openshift-service-ca,kepler-exporter,1666164547,0
